J,R,E,M,algo,runtime,kendalls_tau,mae
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),29,Conjugate Priors,1831.501139163971,0.1204040404040403,4.837465564738292
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),30,Conjugate Priors,1852.203290462494,0.1577777777777777,5.5633608815427
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),31,Conjugate Priors,1647.3065557479858,0.1020202020202019,3.742424242424242
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),32,Conjugate Priors,1925.0349521636963,0.2082828282828282,7.100550964187328
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),33,Conjugate Priors,1610.7502734661102,0.0969696969696969,3.831955922865014
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),34,Conjugate Priors,2741.335197687149,0.1347474747474746,4.6597796143250685
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),35,Conjugate Priors,2462.9798436164856,0.1325252525252524,3.888429752066116
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),36,Conjugate Priors,3161.363780736923,0.225050505050505,9.46831955922865
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),37,Conjugate Priors,1909.8628494739528,0.1234343434343433,3.830578512396694
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),38,Conjugate Priors,2037.927436113357,0.1949494949494948,6.878787878787879
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),39,Conjugate Priors,1758.2354912757874,0.194141414141414,7.447658402203856
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),40,Conjugate Priors,2979.673875808716,0.1381818181818181,5.446280991735537
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),41,Conjugate Priors,1868.5430719852448,0.1561616161616161,6.0633608815427
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),42,Conjugate Priors,1912.6267731189728,0.1612121212121211,6.4986225895316805
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),43,Conjugate Priors,3217.44762802124,0.233131313131313,9.333333333333334
